id,zipcode,seasonality,price_median_zs,price_buy,gain_tot,price_sale,date_sale
9136103026,98103,spring,"429375,0","539000,0","53900,0","592900,0",summer
9521101520,98103,spring,"429375,0","543000,0","54300,0","597300,0",summer
1930301540,98103,spring,"429375,0","390000,0","117000,0","507000,0",summer
263000155,98103,spring,"429375,0","418000,0","125400,0","543400,0",summer
3362400472,98103,spring,"429375,0","403000,0","120900,0","523900,0",summer
1529300410,98103,spring,"429375,0","365000,0","109500,0","474500,0",summer
3797000035,98103,spring,"429375,0","430000,0","43000,0","473000,0",summer
1931300870,98103,spring,"429375,0","355000,0","106500,0","461500,0",summer
9266700175,98103,spring,"429375,0","415000,0","124500,0","539500,0",summer
2917200675,98103,spring,"429375,0","340000,0","102000,0","442000,0",summer
4310701330,98103,spring,"429375,0","415000,0","124500,0","539500,0",summer
6431500122,98103,spring,"429375,0","520000,0","52000,0","572000,0",summer
9550200650,98103,spring,"429375,0","499000,0","49900,0","548900,0",summer
1972201161,98103,spring,"429375,0","435000,0","43500,0","478500,0",summer
6865200981,98103,spring,"429375,0","517000,0","51700,0","568700,0",summer
9266700190,98103,spring,"429375,0","245000,0","73500,0","318500,0",summer
9468200125,98103,summer,"446000,0","480000,0","48000,0","528000,0",summer
9521101455,98103,summer,"446000,0","548000,0","54800,0","602800,0",summer
3797001920,98103,summer,"446000,0","310000,0","93000,0","403000,0",winter
9468200140,98103,summer,"446000,0","450000,0","45000,0","495000,0",summer
993002325,98103,summer,"446000,0","430000,0","129000,0","559000,0",winter
1529300160,98103,summer,"446000,0","405000,0","121500,0","526500,0",winter
3797000300,98103,summer,"446000,0","405000,0","121500,0","526500,0",winter
3362400615,98103,summer,"446000,0","400000,0","120000,0","520000,0",winter
3226049478,98103,summer,"446000,0","430000,0","129000,0","559000,0",winter
6430500010,98103,summer,"446000,0","547000,0","54700,0","601700,0",summer
9232900050,98103,summer,"446000,0","300000,0","90000,0","390000,0",winter
3363400655,98103,summer,"446000,0","549000,0","54900,0","603900,0",summer
1529300115,98103,summer,"446000,0","455000,0","45500,0","500500,0",summer
1172000135,98103,summer,"446000,0","446000,0","44600,0","490600,0",summer
6431000196,98103,summer,"446000,0","519000,0","51900,0","570900,0",summer
1172000150,98103,summer,"446000,0","238000,0","71400,0","309400,0",winter
3362401935,98103,summer,"446000,0","549000,0","54900,0","603900,0",summer
3797002160,98103,summer,"446000,0","409950,0","122985,0","532935,0",winter
3797000330,98103,summer,"446000,0","471001,0","47100,100000000006","518101,1",summer
8021701115,98103,summer,"446000,0","549000,0","54900,0","603900,0",summer
9266701085,98103,summer,"446000,0","409950,0","122985,0","532935,0",winter
9465200405,98103,summer,"446000,0","412000,0","123600,0","535600,0",winter
1997200245,98103,summer,"446000,0","540000,0","54000,0","594000,0",summer
3362900696,98103,fall,"451750,0","415000,0","124500,0","539500,0",summer
6431500283,98103,fall,"451750,0","409500,0","122850,0","532350,0",summer
263000291,98103,fall,"451750,0","433500,0","130050,0","563550,0",winter
6430500293,98103,fall,"451750,0","395000,0","118500,0","513500,0",summer
3797000680,98103,fall,"451750,0","549000,0","54900,0","603900,0",winter
1931300425,98103,fall,"451750,0","539000,0","53900,0","592900,0",summer
91000320,98103,fall,"451750,0","393000,0","117900,0","510900,0",winter
1923800135,98103,fall,"451750,0","495000,0","49500,0","544500,0",summer
1529300135,98103,fall,"451750,0","338000,0","101400,0","439400,0",winter
6430000070,98103,fall,"451750,0","355000,0","106500,0","461500,0",summer
9523102420,98103,fall,"451750,0","535000,0","53500,0","588500,0",summer
6813600365,98103,fall,"451750,0","527950,0","52795,0","580745,0",summer
9266700256,98103,fall,"451750,0","470000,0","47000,0","517000,0",summer
2306400010,98103,fall,"451750,0","500000,0","50000,0","550000,0",winter
3975400190,98103,fall,"451750,0","509000,0","50900,0","559900,0",winter
1532300155,98103,fall,"451750,0","425000,0","127500,0","552500,0",winter
6430500219,98103,fall,"451750,0","415000,0","124500,0","539500,0",winter
3226049054,98103,fall,"451750,0","526500,0","52650,0","579150,0",summer
16000397,98002,spring,"192500,0","189000,0","56700,0","245700,0",summer
6131600075,98002,spring,"192500,0","225000,0","22500,0","247500,0",summer
16000435,98002,spring,"192500,0","218500,0","21850,0","240350,0",summer
1450100070,98002,spring,"192500,0","208000,0","20800,0","228800,0",summer
7335400400,98002,spring,"192500,0","176250,0","52875,0","229125,0",summer
7345000340,98002,spring,"192500,0","208000,0","20800,0","228800,0",summer
3021059155,98002,spring,"192500,0","161500,0","48450,0","209950,0",summer
7877400266,98002,spring,"192500,0","206000,0","20600,0","226600,0",summer
7468900245,98002,spring,"192500,0","188200,0","56460,0","244660,0",summer
7335400215,98002,spring,"192500,0","95000,0","28500,0","123500,0",summer
7116500705,98002,spring,"192500,0","156000,0","46800,0","202800,0",summer
2891000680,98002,spring,"192500,0","195000,0","19500,0","214500,0",summer
8698100170,98002,spring,"192500,0","111300,0","33390,0","144690,0",summer
1735800050,98002,spring,"192500,0","142500,0","42750,0","185250,0",summer
7335400345,98002,spring,"192500,0","135000,0","40500,0","175500,0",summer
5198600005,98002,spring,"192500,0","195000,0","19500,0","214500,0",summer
1018000110,98002,spring,"192500,0","224000,0","22400,0","246400,0",summer
1202000140,98002,spring,"192500,0","160000,0","48000,0","208000,0",summer
7889000160,98002,spring,"192500,0","222000,0","22200,0","244200,0",summer
7140600055,98002,spring,"192500,0","207000,0","20700,0","227700,0",summer
7116500125,98002,spring,"192500,0","189000,0","56700,0","245700,0",summer
7338000150,98002,spring,"192500,0","160000,0","48000,0","208000,0",summer
1450000210,98002,spring,"192500,0","179500,0","53850,0","233350,0",summer
3224900130,98002,spring,"192500,0","223000,0","22300,0","245300,0",summer
1450100020,98002,spring,"192500,0","208000,0","20800,0","228800,0",summer
6131600255,98002,spring,"192500,0","202500,0","20250,0","222750,0",summer
1450000050,98002,spring,"192500,0","201000,0","20100,0","221100,0",summer
7116000225,98002,spring,"192500,0","190000,0","57000,0","247000,0",summer
9150100020,98002,spring,"192500,0","189000,0","56700,0","245700,0",summer
7140600225,98002,spring,"192500,0","137000,0","41100,0","178100,0",summer
7345200650,98002,spring,"192500,0","219200,0","21920,0","241120,0",summer
7335400065,98002,spring,"192500,0","229950,0","22995,0","252945,0",summer
1202000200,98002,fall,"195250,0","233000,0","23300,0","256300,0",winter
9500900135,98002,fall,"195250,0","200000,0","20000,0","220000,0",winter
3224800075,98002,fall,"195250,0","234000,0","23400,0","257400,0",winter
3915500045,98002,fall,"195250,0","180000,0","54000,0","234000,0",summer
7140800100,98002,fall,"195250,0","125000,0","37500,0","162500,0",winter
6858700225,98002,fall,"195250,0","199950,0","19995,0","219945,0",summer
7140600190,98002,fall,"195250,0","233500,0","23350,0","256850,0",summer
7116000425,98002,fall,"195250,0","150000,0","45000,0","195000,0",summer
7338001190,98002,fall,"195250,0","215000,0","21500,0","236500,0",winter
304000380,98002,fall,"195250,0","197000,0","19700,0","216700,0",summer
7345200400,98002,fall,"195250,0","205000,0","20500,0","225500,0",summer
1921059045,98002,fall,"195250,0","195000,0","58500,0","253500,0",summer
7338000800,98002,fall,"195250,0","185000,0","55500,0","240500,0",summer
6131600240,98002,fall,"195250,0","190000,0","57000,0","247000,0",summer
8581400450,98002,fall,"195250,0","159995,0","47998,5","207993,5",summer
6131600285,98002,fall,"195250,0","195500,0","19550,0","215050,0",winter
7468900235,98002,fall,"195250,0","163500,0","49050,0","212550,0",summer
3313600077,98002,fall,"195250,0","185000,0","55500,0","240500,0",winter
6131600060,98002,summer,"207975,0","214000,0","21400,0","235400,0",summer
1821059264,98002,summer,"207975,0","224000,0","22400,0","246400,0",summer
3313600340,98002,summer,"207975,0","183000,0","54900,0","237900,0",winter
8698600055,98002,summer,"207975,0","210000,0","21000,0","231000,0",summer
835000055,98002,summer,"207975,0","175000,0","52500,0","227500,0",winter
2891100820,98002,summer,"207975,0","213500,0","21350,0","234850,0",summer
7338000850,98002,summer,"207975,0","183000,0","54900,0","237900,0",winter
7331900290,98002,summer,"207975,0","230000,0","23000,0","253000,0",summer
3802000020,98002,summer,"207975,0","154950,0","46485,0","201435,0",winter
4399210130,98002,summer,"207975,0","225500,0","22550,0","248050,0",summer
7335400500,98002,summer,"207975,0","194900,0","58470,0","253370,0",winter
1450300050,98002,summer,"207975,0","224950,0","22495,0","247445,0",summer
1821059067,98002,summer,"207975,0","200000,0","60000,0","260000,0",winter
3339900640,98002,summer,"207975,0","200000,0","60000,0","260000,0",winter
1921059235,98002,summer,"207975,0","215000,0","21500,0","236500,0",summer
7468900270,98002,summer,"207975,0","140000,0","42000,0","182000,0",winter
5125400385,98002,summer,"207975,0","220000,0","22000,0","242000,0",summer
7338000730,98002,summer,"207975,0","167000,0","50100,0","217100,0",winter
2597500840,98002,summer,"207975,0","209950,0","20995,0","230945,0",summer
5198600010,98002,summer,"207975,0","180000,0","54000,0","234000,0",winter
1450100420,98002,summer,"207975,0","205000,0","61500,0","266500,0",winter
7335400020,98002,summer,"207975,0","219500,0","21950,0","241450,0",summer
7345000120,98002,summer,"207975,0","206000,0","61800,0","267800,0",winter
2891000450,98002,summer,"207975,0","229500,0","22950,0","252450,0",summer
8581400015,98002,summer,"207975,0","189900,0","56970,0","246870,0",winter
4399210110,98002,summer,"207975,0","232603,0","23260,300000000003","255863,3",summer
9499200220,98002,summer,"207975,0","234000,0","23400,0","257400,0",summer
7877400245,98002,summer,"207975,0","193000,0","57900,0","250900,0",winter
1755700060,98133,summer,"333750,0","371500,0","37150,0","408650,0",summer
414100295,98133,summer,"333750,0","275000,0","82500,0","357500,0",winter
9371700132,98133,summer,"333750,0","374150,0","37415,0","411565,0",summer
726049184,98133,summer,"333750,0","294000,0","88200,0","382200,0",winter
396100025,98133,summer,"333750,0","339999,0","33999,9","373998,9",summer
173000025,98133,summer,"333750,0","316000,0","94800,0","410800,0",winter
7282300095,98133,summer,"333750,0","295000,0","88500,0","383500,0",winter
5666300010,98133,summer,"333750,0","302000,0","90600,0","392600,0",winter
414100630,98133,summer,"333750,0","335000,0","33500,0","368500,0",summer
6150700169,98133,summer,"333750,0","304700,0","91410,0","396110,0",winter
626049091,98133,summer,"333750,0","275500,0","82650,0","358150,0",winter
6145600410,98133,summer,"333750,0","290000,0","87000,0","377000,0",winter
3368900084,98133,summer,"333750,0","275000,0","82500,0","357500,0",winter
6450304260,98133,summer,"333750,0","294000,0","88200,0","382200,0",winter
5469000140,98133,summer,"333750,0","373000,0","37300,0","410300,0",summer
6300000320,98133,summer,"333750,0","359950,0","35995,0","395945,0",summer
7287700059,98133,summer,"333750,0","367950,0","36795,0","404745,0",summer
7771300155,98133,summer,"333750,0","332500,0","99750,0","432250,0",winter
1397300120,98133,summer,"333750,0","364500,0","36450,0","400950,0",summer
6300500515,98133,summer,"333750,0","350000,0","35000,0","385000,0",summer
6300500275,98133,summer,"333750,0","350000,0","35000,0","385000,0",summer
2229900020,98133,summer,"333750,0","359950,0","35995,0","395945,0",summer
6713700205,98133,summer,"333750,0","310000,0","93000,0","403000,0",winter
415100015,98133,summer,"333750,0","301000,0","90300,0","391300,0",winter
6713700155,98133,summer,"333750,0","352500,0","35250,0","387750,0",summer
5745600040,98133,summer,"333750,0","359000,0","35900,0","394900,0",summer
4402700070,98133,spring,"325000,0","300000,0","90000,0","390000,0",summer
6411600069,98133,spring,"325000,0","325000,0","32500,0","357500,0",summer
2224700136,98133,spring,"325000,0","315000,0","94500,0","409500,0",summer
2026049155,98133,spring,"325000,0","372500,0","37250,0","409750,0",summer
2228900270,98133,spring,"325000,0","302000,0","90600,0","392600,0",summer
8911000030,98133,spring,"325000,0","355000,0","35500,0","390500,0",summer
9371700125,98133,spring,"325000,0","254000,0","76200,0","330200,0",summer
6149700405,98133,spring,"325000,0","210000,0","63000,0","273000,0",summer
1844500025,98133,spring,"325000,0","355000,0","35500,0","390500,0",summer
6145602355,98133,spring,"325000,0","325000,0","32500,0","357500,0",summer
726049202,98133,spring,"325000,0","335000,0","33500,0","368500,0",summer
6713700025,98133,spring,"325000,0","300000,0","90000,0","390000,0",summer
6671900130,98133,spring,"325000,0","370000,0","37000,0","407000,0",summer
7283900010,98133,spring,"325000,0","350000,0","35000,0","385000,0",summer
6145600285,98133,spring,"325000,0","300000,0","90000,0","390000,0",summer
6190701483,98133,spring,"325000,0","364000,0","36400,0","400400,0",summer
748000145,98133,spring,"325000,0","335000,0","33500,0","368500,0",summer
396100110,98133,spring,"325000,0","282613,0","84783,9","367396,9",summer
1926049210,98133,spring,"325000,0","372500,0","37250,0","409750,0",summer
6150200060,98133,spring,"325000,0","370037,0","37003,700000000004","407040,7",summer
1397300055,98133,spring,"325000,0","268500,0","80550,0","349050,0",summer
162500030,98133,spring,"325000,0","324000,0","97200,0","421200,0",summer
6150200435,98133,spring,"325000,0","230000,0","69000,0","299000,0",summer
3705900124,98133,spring,"325000,0","302000,0","90600,0","392600,0",summer
415100085,98133,spring,"325000,0","350000,0","35000,0","385000,0",summer
6450304130,98133,spring,"325000,0","329950,0","32995,0","362945,0",summer
9310300185,98133,spring,"325000,0","227000,0","68100,0","295100,0",summer
6671900095,98133,spring,"325000,0","313000,0","93900,0","406900,0",summer
5727500561,98133,spring,"325000,0","255544,0","76663,2","332207,2",summer
1826049430,98133,spring,"325000,0","372500,0","37250,0","409750,0",summer
414100280,98133,spring,"325000,0","336000,0","33600,0","369600,0",summer
6885900415,98133,spring,"325000,0","290000,0","87000,0","377000,0",summer
1074100110,98133,spring,"325000,0","355300,0","35530,0","390830,0",summer
6145601745,98133,spring,"325000,0","220000,0","66000,0","286000,0",summer
726049131,98133,spring,"325000,0","325000,0","32500,0","357500,0",summer
6450302900,98133,fall,"332250,0","329500,0","98850,0","428350,0",winter
9325800110,98133,fall,"332250,0","289950,0","86985,0","376935,0",summer
2644900110,98133,fall,"332250,0","370000,0","37000,0","407000,0",winter
6450304600,98133,fall,"332250,0","315000,0","94500,0","409500,0",summer
2231800020,98133,fall,"332250,0","366000,0","36600,0","402600,0",winter
7276100145,98133,fall,"332250,0","344950,0","34495,0","379445,0",summer
5562100325,98133,fall,"332250,0","305000,0","91500,0","396500,0",summer
164000267,98133,fall,"332250,0","311300,0","93390,0","404690,0",summer
414100045,98133,fall,"332250,0","344950,0","34495,0","379445,0",summer
6145601819,98133,fall,"332250,0","278750,0","83625,0","362375,0",winter
8911000445,98133,fall,"332250,0","329000,0","98700,0","427700,0",summer
2291401115,98133,fall,"332250,0","349950,0","34995,0","384945,0",winter
8911000425,98133,fall,"332250,0","345000,0","34500,0","379500,0",summer
6145601995,98133,fall,"332250,0","370000,0","37000,0","407000,0",summer
6145600780,98133,fall,"332250,0","335000,0","33500,0","368500,0",summer
6450301310,98133,fall,"332250,0","225000,0","67500,0","292500,0",summer
162500015,98133,fall,"332250,0","362500,0","36250,0","398750,0",winter
558100065,98133,fall,"332250,0","254922,0","76476,59999999999","331398,6",winter
2287000060,98040,fall,"779625,0","799000,0","79900,0","878900,0",summer
8651600160,98040,fall,"779625,0","799000,0","79900,0","878900,0",winter
2287000030,98040,fall,"779625,0","811000,0","81100,0","892100,0",summer
5315100806,98040,fall,"779625,0","940000,0","94000,0","1034000,0",summer
5452800645,98040,fall,"779625,0","865000,0","86500,0","951500,0",summer
5450300010,98040,fall,"779625,0","572000,0","171600,0","743600,0",winter
1483300430,98040,fall,"779625,0","554000,0","166200,0","720200,0",summer
2581300055,98040,fall,"779625,0","885000,0","88500,0","973500,0",winter
8566100160,98040,fall,"779625,0","840000,0","84000,0","924000,0",winter
5315100476,98040,fall,"779625,0","760250,0","228075,0","988325,0",winter
7785000220,98040,fall,"779625,0","725000,0","217500,0","942500,0",winter
5451220150,98040,fall,"779625,0","980000,0","98000,0","1078000,0",winter
3024059044,98040,fall,"779625,0","990000,0","99000,0","1089000,0",summer
2287000330,98040,fall,"779625,0","868500,0","86850,0","955350,0",summer
5458800330,98040,fall,"779625,0","645000,0","193500,0","838500,0",winter
2287000280,98040,fall,"779625,0","705000,0","211500,0","916500,0",winter
5458800415,98040,fall,"779625,0","616000,0","184800,0","800800,0",summer
2579500006,98040,fall,"779625,0","760000,0","228000,0","988000,0",winter
2174503500,98040,fall,"779625,0","550000,0","165000,0","715000,0",summer
5459500100,98040,fall,"779625,0","680000,0","204000,0","884000,0",winter
3456000310,98040,summer,"787888,0","840000,0","84000,0","924000,0",summer
191100045,98040,summer,"787888,0","940000,0","94000,0","1034000,0",summer
4099500935,98040,summer,"787888,0","705000,0","211500,0","916500,0",winter
3456000160,98040,summer,"787888,0","800000,0","80000,0","880000,0",summer
7365600070,98040,summer,"787888,0","762500,0","228750,0","991250,0",winter
3626500045,98040,summer,"787888,0","760000,0","228000,0","988000,0",winter
5021900160,98040,summer,"787888,0","711000,0","213300,0","924300,0",winter
1574100025,98040,summer,"787888,0","525000,0","157500,0","682500,0",winter
7598100735,98040,summer,"787888,0","769000,0","230700,0","999700,0",winter
5021900265,98040,summer,"787888,0","659000,0","197700,0","856700,0",winter
5452800735,98040,summer,"787888,0","780000,0","234000,0","1014000,0",winter
5021900050,98040,summer,"787888,0","832500,0","83250,0","915750,0",summer
2287000010,98040,summer,"787888,0","713400,0","214020,0","927420,0",winter
4099501215,98040,summer,"787888,0","713250,0","213975,0","927225,0",winter
2757000040,98040,summer,"787888,0","795000,0","79500,0","874500,0",summer
5021900175,98040,summer,"787888,0","500000,0","150000,0","650000,0",winter
4351300978,98040,summer,"787888,0","787888,0","78788,8","866676,8",summer
2174503441,98040,summer,"787888,0","650000,0","195000,0","845000,0",winter
5451200520,98040,summer,"787888,0","850000,0","85000,0","935000,0",summer
321100260,98040,summer,"787888,0","896000,0","89600,0","985600,0",summer
7785000260,98040,summer,"787888,0","624800,0","187440,0","812240,0",winter
2581900036,98040,summer,"787888,0","743000,0","222900,0","965900,0",winter
2162000260,98040,summer,"787888,0","699000,0","209700,0","908700,0",winter
5459000240,98040,summer,"787888,0","785000,0","235500,0","1020500,0",winter
6669200370,98040,summer,"787888,0","815000,0","81500,0","896500,0",summer
191100810,98040,summer,"787888,0","870000,0","87000,0","957000,0",summer
191100870,98040,summer,"787888,0","838400,0","83840,0","922240,0",summer
5459500145,98040,summer,"787888,0","975000,0","97500,0","1072500,0",summer
5451200530,98040,summer,"787888,0","825000,0","82500,0","907500,0",summer
1224049080,98040,summer,"787888,0","925000,0","92500,0","1017500,0",summer
5453700020,98040,summer,"787888,0","910000,0","91000,0","1001000,0",summer
2581900284,98040,summer,"787888,0","821000,0","82100,0","903100,0",summer
5454200080,98040,summer,"787888,0","968000,0","96800,0","1064800,0",summer
8732300430,98040,summer,"787888,0","885000,0","88500,0","973500,0",summer
8563500020,98040,summer,"787888,0","780000,0","234000,0","1014000,0",winter
8651200040,98040,summer,"787888,0","950000,0","95000,0","1045000,0",summer
5315100667,98040,summer,"787888,0","571500,0","171450,0","742950,0",winter
8566100200,98040,spring,"890000,0","980000,0","98000,0","1078000,0",summer
5458800125,98040,spring,"890000,0","925000,0","92500,0","1017500,0",summer
4458800060,98040,spring,"890000,0","957500,0","95750,0","1053250,0",summer
5315100737,98040,spring,"890000,0","900000,0","90000,0","990000,0",summer
5450900140,98040,spring,"890000,0","830000,0","249000,0","1079000,0",summer
2162000160,98040,spring,"890000,0","992000,0","99200,0","1091200,0",summer
5315100394,98040,spring,"890000,0","604000,0","181200,0","785200,0",summer
2288000090,98040,spring,"890000,0","980000,0","98000,0","1078000,0",summer
5456000110,98040,spring,"890000,0","865000,0","259500,0","1124500,0",summer
191101015,98040,spring,"890000,0","830000,0","249000,0","1079000,0",summer
5451210100,98040,spring,"890000,0","938000,0","93800,0","1031800,0",summer
5450300195,98040,spring,"890000,0","830000,0","249000,0","1079000,0",summer
5482700100,98040,spring,"890000,0","876650,0","262995,0","1139645,0",summer
5452800495,98040,spring,"890000,0","899100,0","89910,0","989010,0",summer
8651600110,98040,spring,"890000,0","939000,0","93900,0","1032900,0",summer
5454000010,98040,spring,"890000,0","740000,0","222000,0","962000,0",summer
5452302195,98040,spring,"890000,0","685000,0","205500,0","890500,0",summer
7785000010,98040,spring,"890000,0","750000,0","225000,0","975000,0",summer
3622910190,98040,spring,"890000,0","895000,0","89500,0","984500,0",summer
5021900779,98040,spring,"890000,0","785000,0","235500,0","1020500,0",summer
5450500010,98040,spring,"890000,0","975000,0","97500,0","1072500,0",summer
3625700080,98040,spring,"890000,0","987500,0","98750,0","1086250,0",summer
1300300730,98040,spring,"890000,0","698000,0","209400,0","907400,0",summer
1824059079,98040,spring,"890000,0","880000,0","264000,0","1144000,0",summer
3307700150,98040,spring,"890000,0","950000,0","95000,0","1045000,0",summer
2581900060,98040,spring,"890000,0","690000,0","207000,0","897000,0",summer
9350900550,98040,spring,"890000,0","890000,0","89000,0","979000,0",summer
5453700140,98040,spring,"890000,0","800000,0","240000,0","1040000,0",summer
8732300060,98040,spring,"890000,0","850000,0","255000,0","1105000,0",summer
1923000370,98040,spring,"890000,0","947500,0","94750,0","1042250,0",summer
3024059036,98040,spring,"890000,0","950000,0","95000,0","1045000,0",summer
5315101716,98040,spring,"890000,0","780000,0","234000,0","1014000,0",summer
5453700060,98040,spring,"890000,0","875000,0","262500,0","1137500,0",summer
5451100220,98040,spring,"890000,0","780000,0","234000,0","1014000,0",summer
6672900220,98040,spring,"890000,0","984000,0","98400,0","1082400,0",summer
5460900120,98040,spring,"890000,0","989900,0","98990,0","1088890,0",summer
4094800380,98040,spring,"890000,0","990000,0","99000,0","1089000,0",summer
2162000190,98040,spring,"890000,0","693000,0","207900,0","900900,0",summer
7785000130,98040,spring,"890000,0","926250,0","92625,0","1018875,0",summer
5456000280,98040,spring,"890000,0","820000,0","246000,0","1066000,0",summer
5459000305,98040,spring,"890000,0","648752,0","194625,6","843377,6",summer
3629200020,98040,spring,"890000,0","960000,0","96000,0","1056000,0",summer
7785000230,98040,spring,"890000,0","970000,0","97000,0","1067000,0",summer
6666800180,98040,spring,"890000,0","715000,0","214500,0","929500,0",summer
1224049095,98040,spring,"890000,0","959000,0","95900,0","1054900,0",summer
2599001200,98092,fall,"225000,0","305000,0","30500,0","335500,0",winter
3977630270,98092,fall,"225000,0","206990,0","62097,0","269087,0",summer
4239400840,98092,fall,"225000,0","152500,0","45750,0","198250,0",summer
4239400300,98092,fall,"225000,0","90000,0","27000,0","117000,0",summer
5031300011,98092,fall,"225000,0","299500,0","29950,0","329450,0",winter
1685200110,98092,fall,"225000,0","225000,0","22500,0","247500,0",summer
4137020820,98092,fall,"225000,0","268000,0","26800,0","294800,0",winter
3668000070,98092,spring,"227499,5","212000,0","63600,0","275600,0",summer
3327020400,98092,spring,"227499,5","289999,0","28999,9","318998,9",summer
4366700140,98092,spring,"227499,5","241000,0","24100,0","265100,0",summer
7137900320,98092,spring,"227499,5","224500,0","67350,0","291850,0",summer
4239400960,98092,spring,"227499,5","143000,0","42900,0","185900,0",summer
3410600015,98092,spring,"227499,5","250000,0","25000,0","275000,0",summer
3298600850,98092,spring,"227499,5","235000,0","23500,0","258500,0",summer
1683600130,98092,spring,"227499,5","245000,0","24500,0","269500,0",summer
1682000280,98092,spring,"227499,5","240000,0","24000,0","264000,0",summer
1685200190,98092,spring,"227499,5","203000,0","60900,0","263900,0",summer
1721059230,98092,spring,"227499,5","265953,0","26595,300000000003","292548,3",summer
3668000670,98092,spring,"227499,5","200000,0","60000,0","260000,0",summer
2721059173,98092,spring,"227499,5","204555,0","61366,5","265921,5",summer
304000530,98092,spring,"227499,5","185000,0","55500,0","240500,0",summer
1683600120,98092,spring,"227499,5","220000,0","66000,0","286000,0",summer
1921069059,98092,spring,"227499,5","250000,0","25000,0","275000,0",summer
1683500140,98092,spring,"227499,5","225000,0","67500,0","292500,0",summer
7749500160,98092,spring,"227499,5","220000,0","66000,0","286000,0",summer
3668000810,98092,spring,"227499,5","218500,0","65550,0","284050,0",summer
4312700340,98092,spring,"227499,5","178000,0","53400,0","231400,0",summer
7968460240,98092,spring,"227499,5","257000,0","25700,0","282700,0",summer
1682000160,98092,spring,"227499,5","206000,0","61800,0","267800,0",summer
2377000040,98092,spring,"227499,5","288000,0","28800,0","316800,0",summer
7749500970,98092,spring,"227499,5","267500,0","26750,0","294250,0",summer
4239410220,98092,spring,"227499,5","210000,0","63000,0","273000,0",summer
2212700180,98092,spring,"227499,5","260000,0","26000,0","286000,0",summer
2599001010,98092,spring,"227499,5","196000,0","58800,0","254800,0",summer
1683500180,98092,spring,"227499,5","234000,0","23400,0","257400,0",summer
3903200050,98092,spring,"227499,5","263950,0","26395,0","290345,0",summer
3668000500,98092,spring,"227499,5","260000,0","26000,0","286000,0",summer
1565100010,98092,spring,"227499,5","225000,0","67500,0","292500,0",summer
3977630130,98092,spring,"227499,5","146300,0","43890,0","190190,0",summer
1683600110,98092,spring,"227499,5","230000,0","23000,0","253000,0",summer
7524600120,98092,spring,"227499,5","250000,0","25000,0","275000,0",summer
7950700110,98092,spring,"227499,5","224000,0","67200,0","291200,0",summer
1313500090,98092,spring,"227499,5","229999,0","22999,9","252998,9",summer
1313500070,98092,summer,"235000,0","249000,0","24900,0","273900,0",summer
3327000140,98092,summer,"235000,0","235000,0","23500,0","258500,0",summer
7137900960,98092,summer,"235000,0","235000,0","23500,0","258500,0",summer
2599200160,98092,summer,"235000,0","295450,0","29545,0","324995,0",summer
2599200830,98092,summer,"235000,0","226740,0","68022,0","294762,0",winter
7968460110,98092,summer,"235000,0","280000,0","28000,0","308000,0",summer
4239400740,98092,summer,"235000,0","192950,0","57885,0","250835,0",winter
7749500250,98092,summer,"235000,0","265000,0","26500,0","291500,0",summer
3298600440,98092,summer,"235000,0","260000,0","26000,0","286000,0",summer
2599200460,98092,summer,"235000,0","294000,0","29400,0","323400,0",summer
1685200020,98092,summer,"235000,0","203000,0","60900,0","263900,0",winter
4239400730,98092,summer,"235000,0","152000,0","45600,0","197600,0",winter
1424100100,98092,summer,"235000,0","183000,0","54900,0","237900,0",winter
2599001500,98092,summer,"235000,0","235000,0","23500,0","258500,0",summer
3668000830,98092,summer,"235000,0","229950,0","68985,0","298935,0",winter
1682000350,98092,summer,"235000,0","148226,0","44467,799999999996","192693,8",winter
921059200,98092,summer,"235000,0","216000,0","64800,0","280800,0",winter
1843200350,98092,summer,"235000,0","150000,0","45000,0","195000,0",winter
520069032,98092,summer,"235000,0","267300,0","26730,0","294030,0",summer
4312700200,98092,summer,"235000,0","195000,0","58500,0","253500,0",winter
1721059218,98092,summer,"235000,0","271675,0","27167,5","298842,5",summer
3521059042,98092,summer,"235000,0","255500,0","25550,0","281050,0",summer
2599000130,98092,summer,"235000,0","247200,0","24720,0","271920,0",summer
321059091,98092,summer,"235000,0","299950,0","29995,0","329945,0",summer
2212600040,98092,summer,"235000,0","229500,0","68850,0","298350,0",winter
808000070,98030,fall,"258000,0","206600,0","61980,0","268580,0",summer
273900030,98030,fall,"258000,0","267500,0","26750,0","294250,0",winter
3830630140,98030,fall,"258000,0","275000,0","27500,0","302500,0",summer
7697870600,98030,fall,"258000,0","158000,0","47400,0","205400,0",winter
7140200380,98030,fall,"258000,0","275000,0","27500,0","302500,0",winter
8700110020,98030,fall,"258000,0","273000,0","27300,0","300300,0",summer
3826501060,98030,fall,"258000,0","267000,0","26700,0","293700,0",summer
2459000020,98030,fall,"258000,0","258000,0","25800,0","283800,0",winter
7942300070,98030,fall,"258000,0","229900,0","68970,0","298870,0",winter
1657000070,98030,fall,"258000,0","250000,0","75000,0","325000,0",summer
3830620300,98030,fall,"258000,0","253000,0","75900,0","328900,0",summer
1922059135,98030,spring,"244975,0","250000,0","25000,0","275000,0",summer
7697920160,98030,spring,"244975,0","245000,0","24500,0","269500,0",summer
2005300140,98030,spring,"244975,0","220000,0","66000,0","286000,0",summer
