id,zipcode,price_sale,date_sale
3066200460,98052,"1162175,0",summer
6441800060,98075,"1161983,386",summer
2025049192,98102,"1161713,25",summer
9367200205,98033,"1161600,0",summer
5160300030,98005,"1161600,0",summer
9828202545,98122,"1161447,0",summer
4376700430,98052,"1161160,0",summer
305000310,98075,"1161090,0",summer
9413600010,98033,"1160887,5",summer
342000570,98122,"1160316,3",winter
3528900771,98109,"1159380,0",summer
6681500205,98199,"1158960,0",summer
6817801020,98074,"1158667,5",winter
7544800195,98122,"1157974,5",winter
1651500060,98004,"1157650,0",summer
1238501099,98033,"1157281,0",summer
9822700285,98105,"1157200,0",summer
686530530,98052,"1157100,0",summer
1592000640,98074,"1157100,0",winter
2423020090,98033,"1157100,0",summer
2781600195,98070,"1157100,0",summer
7504001320,98074,"1157100,0",winter
6071900130,98006,"1156650,0",summer
2206700215,98006,"1156650,0",summer
6206100030,98005,"1156650,0",summer
6071200455,98006,"1156650,0",summer
2202500025,98006,"1156650,0",winter
8813400245,98105,"1156335,0",summer
224069114,98075,"1156335,0",summer
8651510020,98074,"1156200,0",winter
8078440050,98074,"1156085,0",summer
629420100,98075,"1155922,0",summer
1036400110,98052,"1155731,5",summer
1370802650,98199,"1155731,5",summer
540100056,98004,"1155595,0",summer
6127010670,98075,"1155561,0",winter
2621700010,98053,"1155070,0",summer
5710500230,98027,"1155018,5",summer
4122500095,98004,"1155000,0",summer
1965200010,98102,"1154820,0",winter
1153000150,98005,"1154719,5",summer
7811210320,98005,"1154547,0",winter
2600100180,98006,"1154400,0",summer
4457300630,98040,"1153540,0",summer
9826701735,98122,"1153221,85",summer
925069111,98053,"1153040,0",summer
1687910100,98006,"1152800,0",summer
3764500090,98033,"1152800,0",summer
3528900160,98109,"1152800,0",summer
871001365,98199,"1152800,0",summer
6127000480,98075,"1152720,0",summer
98020350,98075,"1152720,0",summer
524069116,98075,"1152569,25",winter
1774220160,98077,"1152556,425",winter
4221250340,98075,"1151875,0",summer
1337800045,98112,"1151875,0",winter
8651511220,98074,"1151500,0",summer
7419700015,98033,"1151500,0",winter
7504200250,98074,"1151500,0",summer
6139800640,98077,"1151500,0",summer
8861700110,98052,"1151500,0",winter
6073230230,98006,"1151452,5",summer
2464400435,98115,"1151010,0",summer
3904901190,98029,"1151010,0",summer
1232000915,98117,"1150328,4849999999",summer
7199340650,98052,"1150097,85",summer
1245002445,98033,"1149519,0",summer
6852700478,98102,"1149497,5",winter
8078410210,98074,"1148980,0",summer
3904930410,98029,"1148743,2",summer
3296000040,98007,"1148660,6",summer
191100870,98040,"1148608,0",summer
4038100360,98008,"1147924,26",summer
2424059116,98006,"1147740,0",winter
2330000015,98005,"1147740,0",summer
1724069043,98075,"1147566,288",summer
871001085,98199,"1147520,0",summer
6402700100,98033,"1147387,5",winter
524069011,98075,"1147267,5",winter
6822100155,98199,"1147230,0",summer
1472700200,98033,"1147230,0",summer
8691391090,98075,"1147116,5",summer
2359300030,98115,"1146950,0",summer
2505500009,98033,"1146950,0",summer
7504001340,98074,"1146950,0",summer
7504100360,98074,"1146950,0",summer
1939110080,98074,"1146950,0",summer
5707500050,98112,"1146770,625",summer
3905030330,98029,"1146544,0",summer
8722101100,98112,"1146189,0",summer
3425059099,98005,"1145625,0",winter
7715801040,98074,"1144969,5",summer
8691350130,98075,"1144715,0",summer
8691390860,98075,"1144715,0",summer
3378900020,98052,"1144679,25",summer
4037200295,98008,"1144657,5",summer
9521100586,98103,"1144474,7",summer
3578401700,98074,"1144422,0",summer
5113400364,98119,"1144000,0",summer
2249500059,98109,"1144000,0",summer
1377300020,98199,"1144000,0",summer
1574700140,98040,"1144000,0",winter
871001735,98199,"1144000,0",summer
2770605420,98119,"1144000,0",winter
2771604226,98199,"1143674,65",summer
3204300610,98112,"1143000,0",summer
5015000596,98112,"1142580,0",summer
1115800110,98052,"1142477,2",summer
4389200610,98004,"1142024,1",summer
1954420230,98074,"1141875,0",summer
3900500110,98033,"1141767,0",winter
7217400650,98122,"1141665,0",summer
3528900980,98109,"1141316,0",summer
2561360210,98052,"1141063,0",summer
3396820150,98052,"1140860,0",summer
5021900050,98040,"1140525,0",summer
3204300225,98112,"1140307,6",summer
6646200280,98074,"1140048,0",summer
3260000570,98005,"1139985,0",summer
5406500430,98075,"1139912,0",summer
629410190,98075,"1139912,0",summer
631000040,98033,"1139840,0",summer
8563020170,98052,"1139750,0",summer
3856904610,98105,"1139750,0",winter
1954430180,98074,"1139750,0",summer
2867100007,98119,"1139750,0",summer
3904910320,98029,"1139632,5",summer
8562700090,98052,"1139059,98",summer
3904990030,98029,"1138830,0",summer
8722101360,98112,"1138254,0",summer
2024059084,98006,"1138125,0",summer
3885805640,98033,"1138125,0",summer
2141330360,98006,"1138125,0",summer
3578401060,98074,"1138125,0",summer
4045750010,98033,"1138033,95",summer
9209900335,98112,"1137915,1",summer
7646900360,98116,"1137906,0",winter
2207100635,98007,"1137635,07",summer
1954440060,98074,"1136800,0",summer
4359700080,98033,"1136800,0",summer
3905081800,98029,"1136800,0",summer
3905040590,98029,"1136800,0",summer
9545230280,98027,"1136800,0",summer
3575200070,98074,"1136800,0",winter
1939100610,98074,"1136800,0",summer
3905081350,98029,"1136800,0",summer
5102400035,98115,"1136800,0",summer
8691300500,98075,"1136710,0",winter
6070800050,98006,"1136710,0",summer
339600460,98052,"1136551,35",summer
1024069063,98075,"1136460,0",winter
3260000340,98005,"1136262,6",summer
9826701345,98122,"1135938,0",summer
8123710070,98052,"1135785,0",summer
4123400310,98027,"1135785,0",summer
4046400010,98008,"1135732,87",summer
6743700030,98033,"1135620,0",summer
4040200490,98007,"1135120,3",winter
8562900710,98074,"1135050,0",winter
224059111,98007,"1134917,5",summer
1736800920,98007,"1134917,5",summer
6392002020,98115,"1134770,0",summer
7420200050,98033,"1134483,0",summer
3271301175,98199,"1134077,7",summer
7600057,98122,"1133756,0",summer
809000820,98109,"1133659,2",summer
2771603610,98199,"1133600,0",summer
524069037,98075,"1133573,5",winter
1238500281,98033,"1133517,0",summer
8691410730,98075,"1133508,0",summer
644200065,98004,"1133000,0",summer
9826701490,98122,"1132950,0",summer
7504180130,98074,"1132700,0",winter
424069096,98075,"1132658,0",winter
4040400340,98007,"1132658,0",winter
7199340560,98052,"1132658,0",winter
6705120100,98006,"1132658,0",summer
8725950360,98004,"1132560,0",summer
8077200360,98074,"1132465,9500000002",winter
1777600450,98006,"1132230,0",summer
629410130,98075,"1131907,0",summer
8100400110,98052,"1131725,0",summer
7228502150,98122,"1131025,0",summer
6071200195,98006,"1130841,0",summer
1726600120,98005,"1130728,632",summer
7011201016,98119,"1130395,5",winter
5451200530,98040,"1130250,0",summer
1954700615,98112,"1130250,0",winter
6819100380,98109,"1129920,0",summer
6751300065,98007,"1129395,4",summer
7424600020,98033,"1129020,0",winter
7215730430,98075,"1128705,0",summer
5113400264,98119,"1128705,0",winter
3575302575,98074,"1128527,25",summer
7811210200,98005,"1128400,0",summer
1626069139,98077,"1128176,25",winter
3904910010,98029,"1128000,0",winter
2391600320,98116,"1128000,0",summer
8121200710,98052,"1128000,0",summer
7577700061,98116,"1127467,6",summer
9550204515,98105,"1127360,0",winter
224069102,98075,"1127295,0",winter
9512501450,98052,"1126650,0",summer
3904940160,98029,"1126650,0",summer
3179100755,98105,"1125965,8900000001",summer
8818900300,98105,"1125378,0",summer
4039000050,98008,"1125318,239",summer
868000305,98177,"1124620,0",summer
5456000110,98040,"1124500,0",summer
5016001535,98112,"1124475,0",summer
6821102340,98199,"1124359,5",summer
789000550,98103,"1124359,5",summer
1226059112,98072,"1124359,5",summer
3905100280,98029,"1123300,0",winter
4172100200,98117,"1122971,0",winter
3904910050,98029,"1122854,5",winter
8099800590,98075,"1122808,8",winter
3905040060,98029,"1122125,0",summer
2909700070,98052,"1121577,65",summer
2600100370,98006,"1121373,0",summer
6743700317,98033,"1121137,75",summer
4235401055,98199,"1121137,75",summer
6187500080,98006,"1121120,0",summer
8944360290,98029,"1120950,0",summer
7215730090,98075,"1120700,0",summer
7215730590,98075,"1120700,0",summer
8691390530,98075,"1120700,0",summer
9346700150,98007,"1120560,0",summer
8691370400,98075,"1120539,9",summer
7544800395,98122,"1120500,0",summer
8691390460,98075,"1120459,85",summer
3904901670,98029,"1120346,5",winter
1245003255,98033,"1119915,0",summer
7504000290,98074,"1118832,0",summer
6639900176,98033,"1118530,0",winter
6380500151,98177,"1118192,4",summer
5016002275,98112,"1118130,0",winter
3570000160,98075,"1118130,0",winter
3325069060,98074,"1118073,0",winter
9808590210,98004,"1118000,0",summer
8146300180,98004,"1118000,0",summer
2925059294,98004,"1118000,0",summer
7215730120,98075,"1117779,5",summer
9186300060,98074,"1117600,0",summer
3299600120,98075,"1117498,0",summer
686530170,98052,"1117199,4",summer
6338000032,98105,"1116960,0",winter
6043400006,98004,"1116550,0",summer
6669200370,98040,"1116550,0",summer
1954440050,98074,"1116500,0",summer
1245001739,98033,"1116500,0",summer
4151800265,98033,"1116500,0",summer
8078450340,98074,"1116500,0",summer
1428001160,98053,"1116500,0",summer
8078350520,98029,"1116500,0",summer
3584800010,98033,"1116500,0",summer
6600220490,98074,"1116500,0",summer
8121200620,98052,"1116500,0",summer
1774220070,98077,"1116500,0",summer
1330900050,98053,"1116500,0",summer
1725059252,98033,"1116500,0",summer
2985800070,98105,"1116489,85",summer
7199340310,98052,"1116428,775",summer
7214770020,98077,"1116398,5",summer
5076700025,98005,"1116250,0",summer
1795910360,98052,"1116250,0",winter
224069084,98075,"1116250,0",summer
626710220,98077,"1116250,0",winter
9550204620,98105,"1116250,0",summer
4037000065,98008,"1116231,6",summer
643300040,98006,"1115977,071",summer
629410180,98075,"1115897,0",summer
224069105,98075,"1115376,57",summer
7922800160,98008,"1115343,3665",summer
3260000700,98005,"1114590,0",winter
6746700605,98105,"1114590,0",summer
1951700700,98006,"1114590,0",winter
5076900010,98005,"1114590,0",summer
8651540040,98074,"1114470,0",summer
1423069162,98027,"1114470,0",summer
1795900120,98052,"1114470,0",winter
2025059204,98004,"1114355,0",summer
7942601200,98122,"1114336,4",winter
9346920070,98006,"1113704,9",summer
1777500160,98006,"1113618,0",summer
424069150,98075,"1113547,5",summer
6840701095,98122,"1113455,0",summer
7215730040,98075,"1112695,0",summer
924069210,98075,"1112695,0",summer
8691370330,98075,"1112695,0",winter
5706300020,98074,"1111550,0",summer
7504460090,98074,"1111550,0",winter
1193000025,98199,"1111126,5",winter
2287000030,98040,"1111070,0",summer
7519000225,98117,"1111024,5",winter
7504180170,98074,"1110813,0",winter
2313900610,98116,"1110813,0",summer
3759500006,98033,"1110810,0",summer
643300210,98006,"1110810,0",summer
4376800010,98052,"1110810,0",summer
6917700650,98199,"1110551,9",summer
4400200057,98112,"1110527,3",summer
2821100125,98117,"1110513,2",winter
2254501620,98122,"1110000,0",summer
7960100075,98122,"1110000,0",summer
7215720250,98075,"1109493,0",summer
8078440140,98074,"1109395,0",summer
9209900315,98112,"1109255,0",winter
1546600020,98005,"1109068,0",summer
4232901990,98119,"1108965,0",summer
8078410250,98074,"1108786,0",summer
2254501440,98122,"1108380,0",summer
1339300025,98112,"1108330,0",summer
6400700220,98033,"1108035,0",summer
9413500350,98052,"1108035,0",winter
2769602840,98107,"1108035,0",summer
3893100319,98033,"1108035,0",summer
2201500980,98006,"1108035,0",summer
8563010420,98008,"1108035,0",summer
3904990260,98029,"1107974,0",summer
7215730200,98075,"1107643,0",summer
9828202325,98122,"1107440,0",winter
8860310240,98052,"1107111,5",summer
1687910200,98006,"1107040,0",summer
2321300351,98199,"1106702,5",summer
1115700040,98006,"1106638,5",summer
3905030140,98029,"1106350,0",summer
1995200245,98115,"1106350,0",summer
3904920390,98029,"1106350,0",summer
8728550150,98027,"1106350,0",summer
8078430480,98074,"1106350,0",summer
3905060070,98029,"1106350,0",summer
4037200530,98008,"1106248,5",summer
6705870080,98075,"1105800,0",summer
3523029041,98070,"1105770,0",winter
3359500755,98115,"1105335,0",summer
5406500440,98075,"1104690,0",summer
7551300060,98107,"1104500,0",winter
6743700335,98033,"1104500,0",winter
3905100310,98029,"1104320,0",summer
148000035,98116,"1104320,0",summer
1574100025,98040,"1104075,0",winter
7420100040,98033,"1104075,0",summer
2206500430,98006,"1104075,0",winter
6840700036,98122,"1103340,0",summer
5458300685,98109,"1103137,0",summer
7128300060,98144,"1103070,0",summer
2062600020,98004,"1102400,0",winter
8818900250,98105,"1102400,0",summer
8078400010,98074,"1102400,0",summer
2218000335,98105,"1102400,0",winter
2802200100,98052,"1102290,0",summer
426069095,98077,"1102188,5",summer
3904900230,98029,"1102036,0",summer
8644400040,98074,"1101705,0",summer
5423600040,98052,"1101275,0",summer
9126100765,98122,"1101236,5",summer
1777600900,98006,"1101210,0",summer
1929300415,98109,"1101210,0",winter
9542850290,98005,"1101210,0",summer
1698900195,98109,"1101210,0",summer
9808590310,98004,"1100825,0",summer
4036800900,98008,"1100648,1",winter
7214710300,98077,"1100515,78",summer
6917700305,98199,"1100320,0",summer
3396820010,98052,"1100260,0",summer
8944600060,98007,"1100057,0",summer
6848200325,98102,"1100000,0",summer
644200040,98004,"1100000,0",summer
2771603990,98199,"1100000,0",summer
686900030,98004,"1099945,0",summer
7254000050,98005,"1098428,0",summer
5611500140,98075,"1098286,0",summer
1954430190,98074,"1098240,0",winter
5039300305,98199,"1097685,0",summer
5706201930,98027,"1097266,5",summer
4036800925,98008,"1097266,5",winter
6608500290,98033,"1097266,5",summer
9328500680,98008,"1097012,0",summer
5710610430,98027,"1096737,75",summer
9828700900,98112,"1096737,3",summer
3343301385,98006,"1096685,0",summer
2141310580,98006,"1096557,0",winter
2141300080,98006,"1096557,0",summer
3905100740,98029,"1096200,0",summer
1428000970,98053,"1096200,0",summer
2193340140,98052,"1096200,0",summer
2919201095,98103,"1096200,0",summer
8651520240,98074,"1096200,0",summer
3905040070,98029,"1096200,0",summer
8818400490,98105,"1096160,0",winter
4385700185,98112,"1095931,5",summer
9528102110,98115,"1095678,1",summer
1338800491,98112,"1095315,0",winter
2287000060,98040,"1094630,0",summer
8651600160,98040,"1094630,0",winter
7376300060,98008,"1094512,5",summer
1226059101,98072,"1094510,6",summer
3814400125,98122,"1094460,0",winter
1026069155,98077,"1094170,0",summer
1024069159,98075,"1094080,0",summer
9475200030,98052,"1093957,7",winter
6600220380,98074,"1093942,6400000001",summer
6852700279,98102,"1093925,0",winter
1546600565,98005,"1093455,0",summer
8099900040,98075,"1093454,85",summer
8725950020,98004,"1093235,0",winter
2564900020,98033,"1092750,0",winter
7974200937,98115,"1092750,0",summer
7309100070,98052,"1092600,0",summer
8644300170,98052,"1092600,0",summer
824059083,98004,"1092300,0",summer
871000515,98199,"1092267,25",summer
7228500375,98122,"1092200,0",summer
8807900236,98109,"1092200,0",summer
9828200460,98122,"1092200,0",summer
7174800094,98105,"1092000,0",summer
4232900250,98119,"1092000,0",winter
4099500605,98040,"1092000,0",summer
8651511030,98074,"1092000,0",winter
6817801430,98074,"1092000,0",summer
8691370290,98075,"1091882,0",summer
8861500065,98052,"1091689,5",summer
3226049401,98115,"1091586,75",summer
2770605175,98119,"1091282,72",summer
5113400168,98119,"1091200,0",summer
2162000160,98040,"1091200,0",summer
2652500070,98119,"1091185,2",summer
2413900050,98052,"1090779,0",summer
3905040040,98029,"1090400,0",summer
7011201004,98119,"1090243,5",summer
3905100840,98029,"1090150,0",summer
1124000010,98177,"1090150,0",summer
9818700320,98122,"1090020,0",summer
226059065,98072,"1089320,2",summer
6838000170,98052,"1089138,6",winter
3024059044,98040,"1089000,0",summer
5460900120,98040,"1088890,0",summer
9828201725,98122,"1088875,0",summer
3426059070,98052,"1088871,0",summer
305010190,98075,"1088680,0",winter
8691410310,98075,"1088680,0",summer
7215730580,98075,"1088680,0",summer
7215730070,98075,"1088680,0",summer
629500170,98075,"1088599,95",summer
5101405067,98115,"1088080,0",summer
3905030480,98029,"1088080,0",summer
3211290370,98053,"1088050,0",winter
9828702902,98112,"1087861,5",summer
9274200620,98116,"1087800,0",winter
3905081070,98029,"1087674,0",summer
1420700030,98033,"1087422,8969999999",summer
6308000020,98006,"1087370,0",summer
8843900396,98027,"1087131,5",summer
3905080730,98029,"1087065,0",summer
2771602420,98119,"1087016,0",winter
2436200715,98105,"1086434,8",summer
3625700080,98040,"1086250,0",summer
3905100380,98029,"1086050,0",summer
2921700060,98117,"1086050,0",winter
5711200170,98052,"1086050,0",summer
3904960150,98029,"1086050,0",summer
3905100220,98029,"1086050,0",summer
9202600060,98027,"1086050,0",summer
7199350600,98052,"1086005,55",summer
3395300180,98052,"1085948,5",summer
7527200030,98075,"1085700,0",summer
9346910500,98006,"1085700,0",summer
6206100075,98005,"1085700,0",summer
7856700920,98006,"1085544,9",summer
4221260050,98075,"1085527,0",winter
3856905185,98105,"1084190,1",winter
1727000680,98005,"1084149,0",summer
9126100850,98122,"1084020,0",winter
7375300100,98008,"1083720,0",summer
6071300090,98006,"1083720,0",winter
2697400020,98177,"1083720,0",summer
2872900050,98074,"1083720,0",winter
6633900170,98033,"1083495,0",summer
200800200,98052,"1083495,0",summer
6819100040,98109,"1083464,55",summer
4039500610,98008,"1083412,0",winter
1937300180,98144,"1083150,0",summer
6071700020,98006,"1083045,0",winter
3083000910,98144,"1082523,0",summer
6072700110,98006,"1082400,0",summer
2207500200,98102,"1082400,0",summer
9164100125,98117,"1081990,0",summer
3905050280,98029,"1081990,0",summer
2254502445,98122,"1081850,0",summer
7215720680,98075,"1081841,0",summer
1777600210,98006,"1081470,0",summer
7205850030,98052,"1081229,8",summer
3426049132,98115,"1081000,0",summer
3897100275,98033,"1081000,0",summer
925059198,98033,"1080942,0",winter
2887700826,98115,"1080843,0",summer
6817800910,98074,"1080530,0",summer
9818700430,98122,"1080304,5",winter
3905081500,98029,"1079960,0",summer
1232000950,98117,"1079960,0",summer
2397100155,98119,"1079637,0",summer
1189001180,98122,"1079500,0",winter
6067900060,98006,"1079319,5",summer
3856905010,98105,"1079319,5",summer
7955040160,98052,"1079248,5",winter
191101015,98040,"1079000,0",summer
5450900140,98040,"1079000,0",summer
930000289,98177,"1078738,5351",summer
7217400895,98122,"1078165,0",summer
6308000010,98006,"1078155,0",summer
7197800020,98075,"1078155,0",summer
2025059131,98004,"1078000,0",summer
8566100200,98040,"1078000,0",summer
1951820070,98006,"1077515,45",winter
259600050,98008,"1077475,0",summer
5726500130,98075,"1077440,0",summer
6072400470,98006,"1077440,0",summer
3501600135,98117,"1077256,25",winter
8860300220,98052,"1077120,0",summer
6046400465,98103,"1076946,75",summer
2782100280,98075,"1076672,5",summer
826069016,98077,"1076300,0",summer
1774220400,98077,"1076211,0",summer
9528102996,98115,"1076204,7",summer
1474000050,98052,"1076025,1",summer
3529000930,98029,"1075900,0",summer
8121200460,98052,"1075900,0",winter
9266700295,98103,"1075592,1",summer
8712100720,98112,"1075450,0",summer
8641500345,98115,"1075321,17",summer
9268200050,98117,"1075065,5350000001",summer
2024059059,98006,"1074843,0",summer
9828701741,98112,"1074675,3",summer
3459410230,98006,"1074390,0",winter
7524400250,98052,"1074298,95",winter
3905080280,98029,"1073870,0",summer
7695470120,98077,"1073600,0",summer
6840701100,98122,"1073420,0",summer
6848200221,98102,"1073340,5",summer
7010700110,98199,"1073292,0",winter
9542600070,98005,"1073280,0",summer
1775800800,98072,"1072882,8",summer
9822700255,98105,"1072670,0",summer
2423020180,98033,"1072670,0",summer
9476010120,98075,"1072670,0",summer
6822100030,98199,"1072569,0",summer
3755500080,98033,"1072530,0",winter
2824059128,98006,"1072530,0",winter
7715801030,98074,"1072530,0",summer
5459500145,98040,"1072500,0",summer
8861000235,98004,"1072500,0",summer
259000240,98177,"1072365,8",summer
7011201470,98119,"1072312,5",summer
424069130,98075,"1072303,167",summer
1324059104,98006,"1071896,1",summer
714000315,98105,"1071200,0",summer
9209900270,98112,"1071200,0",summer
8146100270,98004,"1071200,0",summer
6791200120,98075,"1071200,0",summer
106000015,98117,"1071100,5",winter
5015000190,98112,"1070965,5",summer
7375100070,98008,"1070527,3",summer
9828702310,98112,"1070341,4356",winter
11200290,98007,"1070323,8",summer
3876313120,98072,"1070246,5",summer
6788201015,98112,"1070190,0",summer
7820000015,98011,"1070173,5",summer
269000070,98199,"1070080,0",summer
3579800485,98034,"1069902,57",summer
2258500049,98122,"1069789,0",summer
1423069076,98027,"1069768,0",summer
1087900050,98033,"1069768,0",summer
5406500480,98075,"1069468,0",summer
4232400010,98112,"1069285,0",summer
1928300620,98105,"1069250,0",winter
259800750,98008,"1069250,0",summer
194000575,98116,"1069250,0",winter
2770602135,98199,"1069200,0",summer
4221250100,98075,"1068940,0",winter
4036100175,98006,"1068639,0",summer
6028000090,98006,"1068413,4",summer
7923700030,98007,"1068347,0",summer
8861500080,98052,"1068320,0",summer
5603800110,98006,"1067106,0",summer
9828702251,98112,"1067097,0",winter
1842100160,98052,"1067040,0",winter
4237900645,98199,"1066232,5",winter
5456000280,98040,"1066000,0",summer
7199000290,98052,"1065750,0",summer
225039175,98117,"1065750,0",summer
686400210,98008,"1065750,0",summer
1115800440,98052,"1065750,0",summer
5561000600,98027,"1065750,0",summer
7228500415,98122,"1065600,0",summer
6402700110,98033,"1065285,0",summer
1926069063,98077,"1065285,0",summer
2413910050,98053,"1064800,0",summer
3472800068,98004,"1064800,0",summer
3578401760,98074,"1064754,9",winter
305010050,98075,"1064665,0",summer
6705870040,98075,"1064665,0",summer
5422560930,98052,"1064550,0",summer
1972202505,98103,"1064442,9",summer
4038500330,98008,"1063713,6",summer
1370804446,98199,"1063040,0",summer
5423600100,98052,"1063040,0",summer
1972205633,98109,"1062765,0",winter
3383900048,98102,"1062765,0",summer
6822100310,98199,"1062435,0",winter
9534400010,98004,"1062380,0",summer
1806900499,98112,"1061775,0",winter
823069074,98027,"1061690,0",summer
5708500270,98116,"1061690,0",summer
6127010890,98075,"1061463,0",summer
3797000205,98103,"1060849,2",summer
1774220350,98077,"1060800,0",summer
714000195,98105,"1060800,0",summer
369000365,98199,"1060800,0",summer
2391602650,98116,"1059660,0",summer
8635700025,98033,"1059660,0",summer
226059121,98072,"1059650,0",summer
9521100585,98103,"1059544,0350000001",summer
1912100882,98102,"1059291,4",winter
826069127,98077,"1058880,9",summer
8900000100,98119,"1058720,0",summer
2325039084,98199,"1058585,0",summer
2705600067,98117,"1058463,9849999999",summer
2705600068,98117,"1058463,9849999999",summer
1962200037,98102,"1058127,8",summer
9826700707,98122,"1057947,6",winter
5244801230,98109,"1057782,0",summer
7922720250,98052,"1057763,52",summer
3575302345,98074,"1057680,0",summer
3584900090,98005,"1057641,0",winter
9828701508,98112,"1057640,0",summer
1560800150,98007,"1057500,0",summer
7577700440,98116,"1057500,0",summer
1087700030,98033,"1057500,0",winter
7923600250,98007,"1057500,0",summer
926069132,98077,"1057500,0",summer
7752400075,98008,"1057500,0",summer
2770606890,98199,"1057500,0",winter
6649900030,98177,"1057445,5",summer
3904901330,98029,"1057382,5",winter
7691800020,98075,"1056660,0",summer
6073200010,98006,"1056660,0",summer
6933600540,98199,"1056640,0",winter
1775700011,98077,"1056627,0",summer
1425059174,98052,"1056627,0",summer
5500200010,98177,"1056491,5350000001",winter
9578080130,98119,"1056437,5",summer
7511200190,98053,"1056180,0",summer
1774200190,98077,"1056180,0",summer
6169901006,98119,"1056000,0",summer
8818900155,98105,"1055912,0",summer
7197350050,98052,"1055600,0",winter
7199320570,98052,"1055600,0",summer
363000045,98122,"1055600,0",summer
2597650240,98027,"1055600,0",winter
3585900430,98177,"1055600,0",summer
2523069156,98027,"1055600,0",summer
1931300955,98103,"1055407,5",winter
5101400461,98115,"1055150,0",summer
305000170,98075,"1055059,0",summer
6139800390,98077,"1054997,25",winter
9477100490,98034,"1054875,95",summer
8141200080,98112,"1054680,0",summer
1777500090,98006,"1054680,0",summer
2724069070,98027,"1054585,0",summer
2325039057,98199,"1054503,9425",winter
8121200700,98052,"1054359,0",summer
9818700645,98122,"1054100,0",winter
1387300940,98011,"1053681,3",summer
8827900015,98105,"1053603,0",winter
9828702518,98112,"1052698,3",winter
9412200330,98027,"1052633,25",summer
7871500685,98119,"1051724,1",summer
5649300120,98052,"1051600,0",summer
1236300268,98033,"1051500,0",summer
6819100150,98119,"1051446,165",summer
8944360170,98029,"1050525,0",winter
3904980270,98029,"1050525,0",summer
3905100610,98029,"1050525,0",summer
1377800010,98199,"1050525,0",winter
7215721570,98075,"1050510,0",summer
4221250320,98075,"1050510,0",summer
9512501400,98052,"1050450,0",winter
259700180,98008,"1049510,0",summer
9414610010,98027,"1048899,0",winter
5694000706,98103,"1048760,5",summer
9827700105,98122,"1048754,7",summer
4221270340,98075,"1048655,0",summer
5611500100,98075,"1048655,0",summer
7202290180,98053,"1048294,8",summer
3528900735,98109,"1047986,0",summer
2771602428,98119,"1047865,0",summer
2749600095,98119,"1047200,0",summer
6633900050,98033,"1047075,0",summer
1777600490,98006,"1046925,0",winter
5040800060,98199,"1046925,0",summer
7555220140,98033,"1046925,0",summer
3275750290,98008,"1046544,0",summer
7751800115,98008,"1046477,5",winter
4038000055,98008,"1046477,5",winter
623069068,98027,"1046477,5",winter
1925069183,98052,"1046477,5",winter
3211800140,98008,"1045874,55",summer
2877102495,98117,"1045750,0",summer
5101405265,98115,"1045750,0",winter
259800410,98008,"1045750,0",summer
1795910420,98052,"1045450,0",winter
8079100370,98029,"1045254,0",winter
7525100060,98052,"1045191,0",winter
3024059036,98040,"1045000,0",summer
3025059089,98004,"1045000,0",summer
8725950170,98004,"1045000,0",summer
3861400030,98004,"1045000,0",winter
3860400100,98004,"1045000,0",winter
2313900165,98116,"1044799,76",summer
9541600255,98005,"1044556,5",summer
7923300230,98007,"1044363,7",summer
7715800430,98074,"1044160,0",summer
4206901505,98105,"1043785,5",summer
7558750190,98052,"1043433,0",summer
5366200330,98122,"1043400,0",summer
2652500210,98119,"1043145,6",summer
1862400518,98117,"1043080,5",summer
7000100850,98004,"1042977,0",winter
1370802620,98199,"1042800,0",summer
5210200131,98115,"1042589,635",summer
8653600050,98074,"1041612,0",summer
2436701180,98105,"1041496,5",summer
2205700470,98006,"1041450,5",summer
9274204230,98116,"1041400,0",winter
8944360080,98029,"1041390,0",summer
4221250120,98075,"1041295,0",winter
4139660040,98006,"1041200,0",winter
2600010330,98006,"1041200,0",summer
7856560380,98006,"1041200,0",summer
324069058,98075,"1041144,0",summer
3905081530,98029,"1040701,5",summer
2387400120,98033,"1040650,0",summer
4221270350,98075,"1040650,0",summer
318500300,98075,"1040650,0",summer
4054710090,98077,"1040650,0",summer
7691800130,98075,"1040650,0",summer
2254502070,98122,"1040375,0",winter
3888100022,98033,"1040329,8",summer
2925059260,98004,"1040000,0",summer
2561340020,98074,"1040000,0",summer
224069129,98075,"1040000,0",summer
6071900070,98006,"1040000,0",winter
6402300070,98040,"1040000,0",summer
9512500720,98052,"1040000,0",summer
1939050110,98074,"1040000,0",summer
3395300260,98052,"1039979,2",winter
5457300478,98109,"1039875,5",summer
5393601690,98144,"1039700,0",winter
1424200035,98004,"1039500,0",summer
1508210100,98052,"1039170,0",winter
6665800030,98033,"1038400,0",summer
6392001005,98115,"1038345,0",summer
1026069120,98077,"1038224,0",summer
666000142,98004,"1038050,0",summer
9385200041,98116,"1037978,85",summer
9385200042,98116,"1037978,85",summer
7214710210,98077,"1037970,0",summer
1236300146,98033,"1037970,0",summer
1628700107,98072,"1037661,9",winter
1626069069,98077,"1037580,0",winter
7577700521,98116,"1037413,3",summer
226059106,98072,"1037397,35",summer
9346930250,98006,"1036843,5",summer
4217400590,98105,"1036640,0",winter
1235700042,98033,"1036034,1",summer
1828000230,98052,"1035840,0",winter
7525000080,98074,"1035760,0",summer
3584900160,98005,"1035645,0",winter
