id,zipcode,cond_type,seasonality,price_median_zs,price_buy,gain_tot,price_sale,date_sale
2979801095,98115,regular,spring,"468000,0","495800,0","510674,0","1006474,0",summer
5683000033,98115,regular,spring,"468000,0","515000,0","391400,0","906400,0",summer
7977201707,98115,regular,spring,"468000,0","526000,0","399760,0","925760,0",summer
7977201865,98115,regular,spring,"468000,0","525000,0","485467,5","1010467,5",summer
6844702690,98115,good,spring,"468000,0","476500,0","262551,5","739051,5",summer
439000090,98115,regular,spring,"468000,0","564500,0","429020,0","993520,0",summer
5100402668,98115,good,spring,"468000,0","495000,0","272745,0","767745,0",summer
3735900545,98115,regular,spring,"468000,0","449950,0","769099,535","1219049,5350000001",summer
5100403952,98115,regular,spring,"468000,0","440000,0","547668,0","987668,0",summer
8641500280,98115,regular,spring,"468000,0","270000,0","154710,0","424710,0",summer
7977201845,98115,regular,spring,"468000,0","525000,0","729382,5","1254382,5",summer
5100404030,98115,good,spring,"468000,0","523000,0","288173,0","811173,0",summer
3226049466,98115,regular,spring,"468000,0","340000,0","367200,0","707200,0",summer
9214400396,98115,regular,spring,"468000,0","435000,0","469800,0","904800,0",summer
3426049132,98115,regular,spring,"468000,0","460000,0","621000,0","1081000,0",summer
3946900010,98115,regular,spring,"468000,0","500007,0","380005,32","880012,3200000001",summer
5101402312,98115,regular,spring,"468000,0","485000,0","368600,0","853600,0",summer
5101402472,98115,regular,spring,"468000,0","340500,0","367740,0","708240,0",summer
5101404698,98115,regular,spring,"468000,0","365000,0","454315,5","819315,5",summer
5101400934,98115,regular,spring,"468000,0","450000,0","486000,0","936000,0",summer
9212900300,98115,regular,spring,"468000,0","492000,0","373920,0","865920,0",summer
3658700690,98115,good,spring,"468000,0","480000,0","264480,0","744480,0",summer
2061100265,98115,regular,spring,"468000,0","370000,0","399600,0","769600,0",summer
1868903130,98115,good,spring,"468000,0","542000,0","298642,0","840642,0",summer
7170200110,98115,regular,spring,"468000,0","455000,0","491400,0","946400,0",summer
8024200625,98115,regular,spring,"468000,0","414500,0","447660,0","862160,0",summer
5101404491,98115,regular,spring,"468000,0","520000,0","395200,0","915200,0",summer
434000040,98115,regular,spring,"468000,0","535000,0","494714,5","1029714,5",summer
6392002020,98115,regular,spring,"468000,0","559000,0","575770,0","1134770,0",summer
5101404444,98115,regular,spring,"468000,0","564000,0","428640,0","992640,0",summer
9000025,98115,good,spring,"468000,0","496000,0","273296,0","769296,0",summer
6769200040,98115,regular,spring,"468000,0","520000,0","395200,0","915200,0",summer
3364900156,98115,regular,spring,"468000,0","382888,0","413519,04000000004","796407,04",summer
5652601035,98115,regular,spring,"468000,0","285000,0","307800,0","592800,0",summer
5101400862,98115,regular,spring,"468000,0","499950,0","379962,0","879912,0",summer
7977200720,98115,regular,spring,"468000,0","500000,0","694650,0","1194650,0",summer
446000150,98115,regular,spring,"468000,0","480000,0","494400,0","974400,0",summer
2979800845,98115,good,spring,"468000,0","501000,0","358565,7","859565,7",summer
1995200320,98115,regular,spring,"468000,0","280000,0","302400,0","582400,0",summer
5683500030,98115,regular,spring,"468000,0","489000,0","503670,0","992670,0",summer
9547200340,98115,regular,spring,"468000,0","520000,0","395200,0","915200,0",summer
5101402276,98115,regular,spring,"468000,0","495000,0","376200,0","871200,0",summer
3359500960,98115,regular,spring,"468000,0","480000,0","494400,0","974400,0",summer
5430300106,98115,good,spring,"468000,0","460000,0","458942,0","918942,0",summer
5101402435,98115,good,spring,"468000,0","539000,0","296989,0","835989,0",summer
2887701940,98115,regular,spring,"468000,0","485000,0","448479,5","933479,5",summer
9528104286,98115,regular,spring,"468000,0","455000,0","335653,5","790653,5",summer
7977200055,98115,regular,spring,"468000,0","550000,0","418000,0","968000,0",summer
5100401441,98115,regular,spring,"468000,0","495000,0","376200,0","871200,0",summer
2464400435,98115,regular,spring,"468000,0","567000,0","584010,0","1151010,0",summer
8024201525,98115,good,spring,"468000,0","427000,0","470981,0","897981,0",summer
6844700975,98115,good,spring,"468000,0","529100,0","378676,87","907776,87",summer
5101400871,98115,regular,spring,"468000,0","445500,0","481140,0","926640,0",summer
4073200124,98115,regular,spring,"468000,0","305000,0","329400,0","634400,0",summer
3735900325,98115,regular,spring,"468000,0","485000,0","448479,5","933479,5",summer
3265300410,98115,regular,spring,"468000,0","370000,0","399600,0","769600,0",summer
2887700995,98115,good,spring,"468000,0","530000,0","292030,0","822030,0",summer
1566100450,98115,good,spring,"468000,0","505000,0","414605,0","919605,0",summer
7170200085,98115,regular,spring,"468000,0","481203,0","365714,28","846917,28",summer
7977200995,98115,regular,spring,"468000,0","506000,0","521180,0","1027180,0",summer
4074300150,98115,regular,spring,"468000,0","460000,0","496800,0","956800,0",summer
5100403321,98115,regular,spring,"468000,0","438000,0","545178,6","983178,6",summer
3426049124,98115,regular,spring,"468000,0","334000,0","360720,0","694720,0",summer
3226049080,98115,regular,spring,"468000,0","397000,0","494145,9","891145,9",summer
1513800170,98115,regular,spring,"468000,0","392500,0","529875,0","922375,0",summer
2887700826,98115,regular,spring,"468000,0","510000,0","570843,0","1080843,0",summer
8641500345,98115,regular,spring,"468000,0","396900,0","678421,17","1075321,17",summer
5652601155,98115,good,spring,"468000,0","564000,0","310764,0","874764,0",summer
1797500780,98115,regular,spring,"468000,0","540000,0","178740,0","718740,0",summer
6844701680,98115,regular,spring,"468000,0","455000,0","566338,5","1021338,5",summer
7172200080,98115,regular,spring,"468000,0","508300,0","386308,0","894608,0",summer
5101400461,98115,regular,spring,"468000,0","449000,0","606150,0","1055150,0",summer
9553200052,98115,regular,spring,"468000,0","345000,0","465750,0","810750,0",summer
5652600427,98115,good,spring,"468000,0","420000,0","349860,0","769860,0",summer
8924100430,98115,regular,spring,"468000,0","500000,0","462350,0","962350,0",summer
1257200020,98115,regular,spring,"468000,0","555000,0","421800,0","976800,0",summer
3543900380,98115,good,spring,"468000,0","395000,0","577608,5","972608,5",summer
1566100595,98115,regular,spring,"468000,0","300000,0","405000,0","705000,0",summer
1868900285,98115,good,spring,"468000,0","552000,0","304152,0","856152,0",summer
6392003810,98115,good,spring,"468000,0","530000,0","292030,0","822030,0",summer
7177300735,98115,good,spring,"468000,0","546000,0","390772,2","936772,2",summer
3188100065,98115,regular,spring,"468000,0","405000,0","437400,0","842400,0",summer
5100400315,98115,regular,spring,"468000,0","379000,0","409320,0","788320,0",summer
5100402310,98115,good,spring,"468000,0","425000,0","424022,5","849022,5",summer
5100403636,98115,regular,spring,"468000,0","400000,0","432000,0","832000,0",summer
9221400600,98115,good,spring,"468000,0","462000,0","384846,0","846846,0",summer
441000115,98115,regular,spring,"468000,0","470000,0","357200,0","827200,0",summer
8641500252,98115,regular,spring,"468000,0","403000,0","484526,9","887526,9",summer
430000175,98115,regular,spring,"468000,0","550000,0","418000,0","968000,0",summer
8604900245,98115,regular,spring,"468000,0","488000,0","370880,0","858880,0",summer
5101405067,98115,regular,spring,"468000,0","536000,0","552080,0","1088080,0",summer
7977200945,98115,regular,spring,"468000,0","425000,0","459000,0","884000,0",summer
3213200245,98115,regular,spring,"468000,0","435500,0","579345,65","1014845,65",summer
7177300090,98115,good,spring,"468000,0","395000,0","435685,0","830685,0",summer
7977201709,98115,regular,spring,"468000,0","475000,0","361000,0","836000,0",summer
7974200937,98115,regular,spring,"468000,0","465000,0","627750,0","1092750,0",summer
8024202520,98115,regular,spring,"468000,0","445000,0","480600,0","925600,0",summer
442000175,98115,regular,spring,"468000,0","515000,0","391400,0","906400,0",summer
5100400251,98115,regular,spring,"468000,0","390000,0","223470,0","613470,0",summer
8024200677,98115,regular,spring,"468000,0","415000,0","349845,0","764845,0",summer
8024200685,98115,regular,spring,"468000,0","440000,0","370920,0","810920,0",summer
2979800409,98115,regular,spring,"468000,0","416286,0","500500,65780000004","916786,6578",summer
2883200083,98115,regular,spring,"468000,0","424950,0","313485,615","738435,615",summer
5100400241,98115,regular,spring,"468000,0","394950,0","291354,615","686304,615",summer
8024200674,98115,regular,spring,"468000,0","461000,0","388623,0","849623,0",summer
9528102993,98115,regular,spring,"468000,0","495000,0","475348,5","970348,5",summer
5100403818,98115,regular,spring,"468000,0","369500,0","311488,5","680988,5",summer
7169500020,98115,regular,spring,"468000,0","510000,0","168810,0","678810,0",summer
5100400244,98115,regular,spring,"468000,0","403000,0","230919,0","633919,0",summer
525049174,98115,regular,spring,"468000,0","435000,0","366705,0","801705,0",summer
7169500130,98115,regular,spring,"468000,0","495000,0","245371,5","740371,5",summer
5101402488,98115,regular,summer,"450000,0","438000,0","473040,0","911040,0",winter
7974200510,98115,regular,summer,"450000,0","415000,0","516550,5","931550,5",winter
9528102772,98115,regular,summer,"450000,0","438000,0","323112,6","761112,6",winter
2710600045,98115,good,summer,"450000,0","460000,0","253460,0","713460,0",summer
5101405335,98115,regular,summer,"450000,0","414900,0","448092,0","862992,0",winter
3188100400,98115,good,summer,"450000,0","530000,0","435130,0","965130,0",summer
6392003490,98115,good,summer,"450000,0","433500,0","361105,5","794605,5",winter
8815400105,98115,good,summer,"450000,0","500000,0","275500,0","775500,0",summer
5101402482,98115,good,summer,"450000,0","520000,0","286520,0","806520,0",summer
5100401160,98115,regular,summer,"450000,0","548800,0","417088,0","965888,0",summer
2464400340,98115,good,summer,"450000,0","381500,0","317789,5","699289,5",winter
5100401468,98115,regular,summer,"450000,0","448000,0","483840,0","931840,0",winter
8024201270,98115,good,summer,"450000,0","365000,0","304045,0","669045,0",winter
9212900820,98115,regular,summer,"450000,0","393820,0","490187,75399999996","884007,754",winter
1995200245,98115,regular,summer,"450000,0","545000,0","561350,0","1106350,0",summer
5210200131,98115,regular,summer,"450000,0","491950,0","550639,635","1042589,635",summer
3544400236,98115,good,summer,"450000,0","494000,0","353555,8","847555,8",summer
5363200266,98115,regular,summer,"450000,0","420000,0","453600,0","873600,0",winter
1566100625,98115,regular,summer,"450000,0","450000,0","463500,0","913500,0",summer
442000015,98115,good,summer,"450000,0","445000,0","370685,0","815685,0",winter
5101404563,98115,good,summer,"450000,0","561500,0","309386,5","870886,5",summer
3290800215,98115,regular,summer,"450000,0","535000,0","177085,0","712085,0",summer
8024201503,98115,good,summer,"450000,0","475000,0","261725,0","736725,0",summer
9547205225,98115,good,summer,"450000,0","540000,0","297540,0","837540,0",summer
6820100010,98115,good,summer,"450000,0","415000,0","345695,0","760695,0",winter
5101405276,98115,regular,summer,"450000,0","378500,0","408780,0","787280,0",winter
9547201850,98115,regular,summer,"450000,0","420000,0","522774,0","942774,0",winter
3908100020,98115,good,summer,"450000,0","540000,0","443340,0","983340,0",summer
2754700170,98115,good,summer,"450000,0","443500,0","369435,5","812935,5",winter
1868901815,98115,good,summer,"450000,0","547000,0","301397,0","848397,0",summer
2464400500,98115,regular,summer,"450000,0","560000,0","425600,0","985600,0",summer
6914700130,98115,good,summer,"450000,0","520500,0","286795,5","807295,5",summer
825049073,98115,regular,summer,"450000,0","441000,0","548912,7","989912,7",winter
8024200855,98115,regular,summer,"450000,0","499100,0","514073,0","1013173,0",summer
5652601075,98115,regular,summer,"450000,0","377000,0","501523,1","878523,1",winter
6392001005,98115,regular,summer,"450000,0","511500,0","526845,0","1038345,0",summer
3423600065,98115,good,summer,"450000,0","540000,0","443340,0","983340,0",summer
8024201055,98115,regular,summer,"450000,0","404500,0","436860,0","841360,0",winter
8024202350,98115,regular,summer,"450000,0","435000,0","541444,5","976444,5",winter
2061100435,98115,regular,summer,"450000,0","499950,0","694580,535","1194530,5350000001",summer
2979800764,98115,regular,summer,"450000,0","390000,0","468897,0","858897,0",winter
2061100390,98115,regular,summer,"450000,0","475000,0","361000,0","836000,0",summer
5101401816,98115,good,summer,"450000,0","505000,0","278255,0","783255,0",summer
3735901600,98115,good,summer,"450000,0","435000,0","433999,5","868999,5",winter
3735901040,98115,regular,summer,"450000,0","341000,0","582871,3","923871,3",winter
2887700875,98115,good,summer,"450000,0","344000,0","286552,0","630552,0",winter
9528102060,98115,good,summer,"450000,0","516000,0","284316,0","800316,0",summer
8024202170,98115,regular,summer,"450000,0","510000,0","387600,0","897600,0",summer
9528103443,98115,regular,summer,"450000,0","410000,0","302457,0","712457,0",winter
5101404351,98115,regular,summer,"450000,0","550000,0","418000,0","968000,0",summer
6716700325,98115,regular,summer,"450000,0","385000,0","415800,0","800800,0",winter
5100404761,98115,good,summer,"450000,0","547500,0","301672,5","849172,5",summer
2710600080,98115,good,summer,"450000,0","525000,0","289275,0","814275,0",summer
1566100130,98115,good,summer,"450000,0","319000,0","265727,0","584727,0",winter
5100401315,98115,good,summer,"450000,0","395000,0","329035,0","724035,0",winter
7170200080,98115,regular,summer,"450000,0","435000,0","541444,5","976444,5",winter
5652601330,98115,regular,summer,"450000,0","489000,0","371640,0","860640,0",summer
5101400994,98115,regular,summer,"450000,0","361600,0","390528,0","752128,0",winter
9214400120,98115,regular,summer,"450000,0","455000,0","345800,0","800800,0",summer
2887701970,98115,good,summer,"450000,0","425000,0","354025,0","779025,0",winter
5210200184,98115,good,summer,"450000,0","452000,0","323496,4","775496,4",summer
6914700165,98115,regular,summer,"450000,0","362500,0","489375,0","851875,0",winter
925049318,98115,good,summer,"450000,0","475000,0","560642,5","1035642,5",summer
2755200040,98115,good,summer,"450000,0","492000,0","271092,0","763092,0",summer
5102400025,98115,good,summer,"450000,0","450000,0","247950,0","697950,0",summer
8935100100,98115,regular,summer,"450000,0","476000,0","157556,0","633556,0",summer
1995200215,98115,regular,summer,"450000,0","352000,0","475200,0","827200,0",winter
5101405338,98115,regular,summer,"450000,0","452000,0","343520,0","795520,0",summer
6392000625,98115,regular,summer,"450000,0","451000,0","149281,0","600281,0",summer
7410200431,98115,regular,summer,"450000,0","430000,0","516989,0","946989,0",winter
8024200681,98115,regular,summer,"450000,0","425000,0","510977,5","935977,5",winter
8024200683,98115,regular,summer,"450000,0","440000,0","370920,0","810920,0",winter
6844700810,98115,regular,fall,"466475,0","438924,0","474037,9199999999","912961,9199999999",winter
5101405124,98115,good,fall,"466475,0","435000,0","362355,0","797355,0",winter
5102400105,98115,regular,fall,"466475,0","400000,0","540000,0","940000,0",winter
1566100400,98115,regular,fall,"466475,0","387500,0","523125,0","910625,0",winter
7177300575,98115,regular,fall,"466475,0","475000,0","489250,0","964250,0",summer
5101404170,98115,regular,fall,"466475,0","200000,0","216000,0","416000,0",summer
7697100030,98115,regular,fall,"466475,0","546800,0","415568,0","962368,0",summer
2274000026,98115,regular,fall,"466475,0","353000,0","297579,0","650579,0",summer
5101405265,98115,regular,fall,"466475,0","445000,0","600750,0","1045750,0",winter
5100401429,98115,regular,fall,"466475,0","350500,0","378540,0","729040,0",winter
8604900017,98115,regular,fall,"466475,0","475000,0","489250,0","964250,0",summer
2887700805,98115,regular,fall,"466475,0","458950,0","571255,065","1030205,065",summer
7173700524,98115,regular,fall,"466475,0","410000,0","510327,0","920327,0",winter
9137101353,98115,good,fall,"466475,0","489000,0","269439,0","758439,0",summer
3359500755,98115,regular,fall,"466475,0","544500,0","560835,0","1105335,0",summer
6844702630,98115,regular,fall,"466475,0","450000,0","486000,0","936000,0",summer
9547201155,98115,good,fall,"466475,0","567500,0","669820,25","1237320,25",winter
7169200221,98115,regular,fall,"466475,0","497000,0","477269,1","974269,1",winter
9528102771,98115,regular,fall,"466475,0","499000,0","299899,0","798899,0",summer
446000020,98115,regular,fall,"466475,0","439500,0","593325,0","1032825,0",winter
2545700020,98115,regular,fall,"466475,0","458500,0","495180,0","953680,0",summer
3188100007,98115,regular,fall,"466475,0","380000,0","320340,0","700340,0",summer
3856900005,98115,good,fall,"466475,0","535000,0","294785,0","829785,0",summer
6392001950,98115,regular,fall,"466475,0","435000,0","469800,0","904800,0",winter
3692900010,98115,good,fall,"466475,0","445000,0","370685,0","815685,0",summer
5100401411,98115,regular,fall,"466475,0","485000,0","499550,0","984550,0",winter
2887702070,98115,good,fall,"466475,0","490000,0","269990,0","759990,0",winter
5101400838,98115,good,fall,"466475,0","450000,0","374850,0","824850,0",winter
438000015,98115,regular,fall,"466475,0","555000,0","421800,0","976800,0",summer
5207200360,98115,good,fall,"466475,0","420000,0","349860,0","769860,0",winter
5100402644,98115,good,fall,"466475,0","525000,0","289275,0","814275,0",winter
5100402782,98115,good,fall,"466475,0","511000,0","365722,7","876722,7",winter
2887701420,98115,good,fall,"466475,0","489000,0","269439,0","758439,0",winter
1995200200,98115,good,fall,"466475,0","415000,0","345695,0","760695,0",winter
8928100125,98115,regular,fall,"466475,0","550000,0","418000,0","968000,0",winter
5652600069,98115,regular,fall,"466475,0","440000,0","475200,0","915200,0",winter
6392000570,98115,regular,fall,"466475,0","399000,0","430920,0","829920,0",summer
7175300045,98115,regular,fall,"466475,0","402300,0","434484,0","836784,0",summer
9222400565,98115,good,fall,"466475,0","474000,0","339241,8","813241,8",winter
5100401516,98115,regular,fall,"466475,0","407000,0","439560,0","846560,0",winter
5100403754,98115,good,fall,"466475,0","420000,0","349860,0","769860,0",winter
5207200160,98115,regular,fall,"466475,0","490000,0","372400,0","862400,0",summer
9528104109,98115,regular,fall,"466475,0","530000,0","365859,0","895859,0",winter
7974200765,98115,regular,fall,"466475,0","485000,0","499550,0","984550,0",summer
6884800262,98115,good,fall,"466475,0","535000,0","294785,0","829785,0",summer
5100402767,98115,good,fall,"466475,0","397000,0","437891,0","834891,0",winter
9528102110,98115,regular,fall,"466475,0","517000,0","578678,1","1095678,1",summer
9547200790,98115,good,fall,"466475,0","518000,0","425278,0","943278,0",summer
9547204675,98115,regular,fall,"466475,0","538000,0","497488,6","1035488,6",winter
5102400035,98115,regular,fall,"466475,0","560000,0","576800,0","1136800,0",summer
2215500220,98115,regular,fall,"466475,0","525000,0","399000,0","924000,0",summer
3226049401,98115,regular,fall,"466475,0","447500,0","644086,75","1091586,75",summer
5683500085,98115,regular,fall,"466475,0","415000,0","448200,0","863200,0",winter
2887701251,98115,good,fall,"466475,0","392800,0","327202,4","720002,4",winter
8024201714,98115,regular,fall,"466475,0","489000,0","371640,0","860640,0",winter
8024201795,98115,regular,fall,"466475,0","397000,0","494145,9","891145,9",summer
3226049134,98115,regular,fall,"466475,0","330000,0","356400,0","686400,0",winter
425049181,98115,regular,fall,"466475,0","350000,0","258195,0","608195,0",winter
9528104360,98115,regular,fall,"466475,0","435000,0","249255,0","684255,0",winter
5100401060,98115,regular,fall,"466475,0","550000,0","418000,0","968000,0",summer
5101404555,98115,regular,fall,"466475,0","290000,0","360963,0","650963,0",winter
5101400561,98115,regular,fall,"466475,0","250000,0","270000,0","520000,0",winter
3426049153,98115,regular,fall,"466475,0","438200,0","473256,0","911456,0",summer
446000010,98115,good,fall,"466475,0","508500,0","417478,5","925978,5",winter
7974200777,98115,good,fall,"466475,0","531000,0","380036,7","911036,7",winter
6392001810,98115,regular,fall,"466475,0","507000,0","522210,0","1029210,0",summer
8024201210,98115,good,fall,"466475,0","550000,0","649165,0","1199165,0",summer
1868900395,98115,good,fall,"466475,0","500000,0","275500,0","775500,0",summer
5210200081,98115,regular,fall,"466475,0","523000,0","726603,9","1249603,9",winter
2979800750,98115,good,fall,"466475,0","552000,0","395066,4","947066,4",summer
6820100035,98115,good,fall,"466475,0","493000,0","271643,0","764643,0",winter
8024202380,98115,good,fall,"466475,0","418000,0","348194,0","766194,0",winter
9547202950,98115,good,fall,"466475,0","564000,0","463044,0","1027044,0",winter
5652600556,98115,regular,fall,"466475,0","397380,0","494618,88600000006","891998,886",summer
2979800762,98115,regular,fall,"466475,0","365000,0","438839,5","803839,5",winter
7169500200,98115,regular,fall,"466475,0","522500,0","172947,5","695447,5",summer
9528104345,98115,regular,fall,"466475,0","475000,0","157225,0","632225,0",summer
8024200684,98115,regular,fall,"466475,0","419500,0","504364,85","923864,85",summer
2767603505,98107,regular,spring,"465000,0","519950,0","312489,95","832439,95",summer
2769600560,98107,good,spring,"465000,0","529000,0","434309,0","963309,0",summer
2767603215,98107,regular,spring,"465000,0","490000,0","470547,0","960547,0",summer
2767600171,98107,good,spring,"465000,0","440000,0","438988,0","878988,0",summer
476000335,98107,regular,spring,"465000,0","430000,0","246390,0","676390,0",summer
7445000105,98107,regular,spring,"465000,0","373500,0","403380,0","776880,0",summer
2768100690,98107,good,spring,"465000,0","513000,0","282663,0","795663,0",summer
7550801220,98107,good,spring,"465000,0","450000,0","448965,0","898965,0",summer
2768301214,98107,good,spring,"465000,0","395000,0","329035,0","724035,0",summer
2767604252,98107,regular,spring,"465000,0","344000,0","283215,2","627215,2",summer
2767704345,98107,regular,spring,"465000,0","467000,0","154577,0","621577,0",summer
452002005,98107,regular,spring,"465000,0","452000,0","562604,4","1014604,4",summer
2767701416,98107,regular,spring,"465000,0","440000,0","370920,0","810920,0",summer
1324300290,98107,good,spring,"465000,0","485000,0","398185,0","883185,0",summer
2767700022,98107,regular,spring,"465000,0","500000,0","480150,0","980150,0",summer
475000190,98107,regular,spring,"465000,0","465000,0","153915,0","618915,0",summer
2767601815,98107,regular,spring,"465000,0","356000,0","480600,0","836600,0",summer
2769602475,98107,good,spring,"465000,0","490000,0","350693,0","840693,0",summer
7550800915,98107,regular,spring,"465000,0","417200,0","519288,84","936488,8400000001",summer
1175000110,98107,good,spring,"465000,0","506000,0","278806,0","784806,0",summer
2767704302,98107,regular,spring,"465000,0","422250,0","311493,825","733743,825",summer
9307300100,98107,regular,spring,"465000,0","485000,0","542860,5","1027860,5",summer
476000331,98107,regular,spring,"465000,0","505500,0","303805,5","809305,5",summer
452001860,98107,good,spring,"465000,0","503000,0","277153,0","780153,0",summer
2768301182,98107,regular,spring,"465000,0","439950,0","252091,35","692041,35",summer
2767603612,98107,regular,spring,"465000,0","489000,0","242397,3","731397,3",summer
476000338,98107,regular,spring,"465000,0","491000,0","295091,0","786091,0",summer
7550801170,98107,regular,spring,"465000,0","429000,0","579150,0","1008150,0",summer
1982201345,98107,good,spring,"465000,0","440000,0","366520,0","806520,0",summer
2767603026,98107,regular,spring,"465000,0","425000,0","459000,0","884000,0",summer
2768300650,98107,good,spring,"465000,0","453000,0","377349,0","830349,0",summer
475000975,98107,regular,spring,"465000,0","492000,0","506760,0","998760,0",summer
2767603577,98107,regular,spring,"465000,0","475000,0","235457,5","710457,5",summer
8673400177,98107,regular,spring,"465000,0","525000,0","315525,0","840525,0",summer
2767603165,98107,good,spring,"465000,0","500000,0","410500,0","910500,0",summer
2769602140,98107,regular,spring,"465000,0","499950,0","379962,0","879912,0",summer
8673400086,98107,regular,spring,"465000,0","445700,0","375725,10000000003","821425,1000000001",summer
2767704682,98107,regular,spring,"465000,0","482000,0","238927,40000000002","720927,4",summer
476000118,98107,regular,spring,"465000,0","479950,0","158863,45","638813,45",summer
475000187,98107,regular,spring,"465000,0","452950,0","259540,35","712490,35",summer
476000110,98107,regular,spring,"465000,0","445000,0","328276,5","773276,5",summer
1383800015,98107,regular,spring,"465000,0","524000,0","361717,2","885717,2",summer
475000176,98107,regular,spring,"465000,0","436000,0","249828,0","685828,0",summer
2767603962,98107,regular,spring,"465000,0","462550,0","341223,135","803773,135",summer
2767600985,98107,regular,spring,"465000,0","529950,0","318499,95","848449,95",summer
1225039067,98107,regular,spring,"465000,0","455000,0","260715,0","715715,0",summer
2767604253,98107,regular,spring,"465000,0","396000,0","226908,0","622908,0",summer
1324300126,98107,regular,spring,"465000,0","415000,0","306145,5","721145,5",summer
2767704251,98107,regular,spring,"465000,0","514700,0","170365,7","685065,7",summer
7551300060,98107,regular,summer,"475000,0","470000,0","634500,0","1104500,0",winter
2767601375,98107,regular,summer,"475000,0","505000,0","484951,5","989951,5",summer
1176001195,98107,good,summer,"475000,0","375000,0","312375,0","687375,0",winter
2767604247,98107,regular,summer,"475000,0","467000,0","344505,9","811505,9",winter
7550800916,98107,regular,summer,"475000,0","395000,0","525468,5","920468,5",winter
2767603931,98107,regular,summer,"475000,0","469000,0","563878,7","1032878,7",winter
3019300050,98107,good,summer,"475000,0","445000,0","370685,0","815685,0",winter
2767602945,98107,regular,summer,"475000,0","500000,0","380000,0","880000,0",summer
1175000073,98107,good,summer,"475000,0","500000,0","410500,0","910500,0",summer
2767603649,98107,regular,summer,"475000,0","520000,0","312520,0","832520,0",summer
2768301490,98107,good,summer,"475000,0","402000,0","334866,0","736866,0",winter
452001280,98107,good,summer,"475000,0","529950,0","435088,95","965038,95",summer
2767704055,98107,regular,summer,"475000,0","435000,0","469800,0","904800,0",winter
2767600921,98107,good,summer,"475000,0","405000,0","337365,0","742365,0",winter
2516000486,98107,good,summer,"475000,0","402500,0","335282,5","737782,5",winter
1176000390,98107,good,summer,"475000,0","448000,0","373184,0","821184,0",winter
4454800060,98107,regular,summer,"475000,0","450000,0","486000,0","936000,0",winter
7550801225,98107,regular,summer,"475000,0","500000,0","515000,0","1015000,0",summer
7551300065,98107,good,summer,"475000,0","425000,0","354025,0","779025,0",winter
2768100040,98107,good,summer,"475000,0","515000,0","368585,5","883585,5",summer
476000333,98107,regular,summer,"475000,0","418000,0","352374,0","770374,0",winter
1819800286,98107,good,summer,"475000,0","460000,0","383180,0","843180,0",winter
2767603591,98107,regular,summer,"475000,0","475000,0","456142,5","931142,5",summer
455000841,98107,regular,summer,"475000,0","475000,0","361000,0","836000,0",summer
2767900355,98107,regular,summer,"475000,0","523460,0","397829,6","921289,6",summer
2767604551,98107,regular,summer,"475000,0","371000,0","273686,7","644686,7",winter
477000019,98107,regular,summer,"475000,0","525000,0","315525,0","840525,0",summer
452001310,98107,good,summer,"475000,0","500000,0","275500,0","775500,0",summer
8133700020,98107,regular,summer,"475000,0","496000,0","376960,0","872960,0",summer
2767604254,98107,regular,summer,"475000,0","425000,0","313522,5","738522,5",winter
2769602135,98107,regular,summer,"475000,0","435000,0","469800,0","904800,0",winter
2767604558,98107,regular,summer,"475000,0","512000,0","253798,40000000002","765798,4",summer
2768100205,98107,good,summer,"475000,0","519000,0","285969,0","804969,0",summer
2767704603,98107,regular,summer,"475000,0","489000,0","161859,0","650859,0",summer
2768100186,98107,regular,summer,"475000,0","515000,0","170465,0","685465,0",summer
2767604074,98107,regular,summer,"475000,0","437500,0","322743,75","760243,75",winter
2768200210,98107,regular,summer,"475000,0","499000,0","247354,3","746354,3",summer
2768301482,98107,regular,summer,"475000,0","490000,0","162190,0","652190,0",summer
2767600673,98107,regular,summer,"475000,0","460000,0","263580,0","723580,0",winter
2767601752,98107,regular,summer,"475000,0","510000,0","489753,0","999753,0",summer
2767601750,98107,regular,summer,"475000,0","500000,0","300500,0","800500,0",summer
2768200213,98107,regular,summer,"475000,0","529000,0","262225,3","791225,3",summer
7550800945,98107,good,fall,"469500,0","526000,0","289826,0","815826,0",summer
475000750,98107,regular,fall,"469500,0","477000,0","362520,0","839520,0",summer
2768100545,98107,good,fall,"469500,0","499000,0","274949,0","773949,0",summer
475000080,98107,good,fall,"469500,0","515000,0","368585,5","883585,5",winter
2767601100,98107,regular,fall,"469500,0","513000,0","389880,0","902880,0",winter
8673400061,98107,regular,fall,"469500,0","382000,0","281801,4","663801,4",summer
2769602840,98107,good,fall,"469500,0","450000,0","658035,0","1108035,0",summer
123000110,98107,regular,fall,"469500,0","520000,0","395200,0","915200,0",summer
2767602645,98107,regular,fall,"469500,0","507000,0","304707,0","811707,0",winter
2767604712,98107,regular,fall,"469500,0","437500,0","368812,5","806312,5",winter
2516000475,98107,good,fall,"469500,0","455000,0","453953,5","908953,5",winter
2767603608,98107,regular,fall,"469500,0","405000,0","298768,5","703768,5",winter
2767704756,98107,regular,fall,"469500,0","470000,0","155570,0","625570,0",winter
476000324,98107,regular,fall,"469500,0","460000,0","553058,0","1013058,0",summer
9287801455,98107,good,fall,"469500,0","484950,0","347078,715","832028,7150000001",winter
1982201255,98107,regular,fall,"469500,0","357950,0","386586,0","744536,0",summer
